min,max,mean,median,q25,q75,k,Method,res1,res15,res2,res2.5,res3,res3.5,res45,res4,res5,res6,res7,res8,res9,removed_group,off_diag
0.004199570485617641,0.4236199472764993,0.10154232354148103,0.0980000303837186,0.013484909479410672,0.1341300936849596,13,SLDA,6,3,1,1,1,1,1,0,0,0,0,0,0,1,0.013387307270327348
0.09764481409988399,0.9974795398619036,0.4003790589900827,0.27545924198840854,0.17316971814863097,0.5159923204808272,13,tLDA,11,10,9,7,6,6,5,5,4,3,2,2,2,1,0.1588689057493172
1.5263882432978264e-6,0.9986403143658434,0.6312602780814848,0.8650352401550673,0.18836775178012222,0.946405062215123,14,Ours,11,11,10,10,10,9,9,9,9,9,9,9,5,1,0.11770549184297054
0.001035972172541889,0.9995517565922586,0.6774670480734734,0.7939749130742908,0.5137494181326006,0.9718261806992904,14,LDA,11,11,11,11,11,11,11,11,10,10,8,8,7,1,0.09479005703211216
3.5771427875245197e-4,0.1340879141019344,0.062453369787228805,0.056385600404015905,0.015615602423816675,0.10850602577550833,14,SLDA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014281840456232946
0.026955268968523734,0.9975714309696039,0.5330341599946476,0.5483928208591102,0.27924722843736494,0.7456084189426224,14,tLDA,12,12,12,10,10,10,10,9,8,6,5,3,2,1,0.1795128621674045
9.615609243498354e-7,0.998532924279896,0.6138747547115032,0.8334114627256759,0.2001570622907028,0.9320362815566617,15,Ours,11,11,11,11,11,10,10,10,9,9,9,9,5,1,0.136086023422959
4.376234874609877e-4,0.9999269292730047,0.5364639631262794,0.5779179143452773,0.15518813439842358,0.8349829372157375,15,LDA,11,11,11,11,10,9,9,9,9,8,6,4,4,1,0.08484456619777554
0.0012484578958524486,0.6441439535599554,0.12709508736501313,0.11067379954159719,0.018433390048764556,0.15785519321942892,15,SLDA,8,5,2,1,1,1,1,1,1,1,0,0,0,1,0.014268019295959321
0.019517793178737343,0.9965296069345403,0.534979650893863,0.4812718650783707,0.21652980294554297,0.88295873176808,15,tLDA,13,13,12,10,10,10,9,8,7,7,5,5,4,1,0.12595510956530293
9.193225258675171e-7,0.9986424525484385,0.6064112619297445,0.7512292229662896,0.2923445319029779,0.9478994720832357,16,Ours,13,13,13,13,12,10,10,10,10,10,10,7,5,1,0.1460125806467978
3.698285483057923e-4,0.9999465115042433,0.5206467891548621,0.4015040871903726,0.2659824962824524,0.8333929233234898,16,LDA,13,13,12,12,12,10,9,8,8,7,6,5,3,1,0.0796869633220162
3.484999845086252e-4,0.8811204558944561,0.13108319981883068,0.03981896205511372,0.012605541687886395,0.15076432578535504,16,SLDA,5,4,3,2,2,2,1,1,1,1,1,1,0,1,0.00856864865684323
0.09422609210771643,0.9638361351854786,0.5435354493052735,0.5391061355407174,0.3484289490335758,0.7498892016898212,16,tLDA,15,14,14,14,13,12,10,9,9,7,5,4,2,1,0.23229712900844407
0.17881048369644367,0.9947490857857295,0.5602328015806574,0.5071388352597989,0.3429746594781213,0.7509439605227641,3,Ours,3,3,2,2,2,2,2,2,2,1,1,1,1,2,0.21679037195765694
0.3939102297152188,0.961183065156336,0.6307101817911209,0.4370372505018078,0.4654737401085133,0.749110157829072,3,LDA,3,3,3,3,3,3,2,2,2,1,1,1,1,2,0.10097947403207512
0.01532665922784645,0.39295143135613814,0.17558970512453465,0.11849102478961937,0.06690884200873291,0.2557212280728788,3,SLDA,2,1,1,1,1,1,0,0,0,0,0,0,0,2,0.0991709862915448
0.24516603621618024,0.8160353457773512,0.4653928946799671,0.33497730204636983,0.290071669131275,0.5755063239118605,3,tLDA,3,3,3,2,2,1,1,1,1,1,1,1,0,2,0.1727787917292816
0.21231907932522298,0.9937812127161683,0.5551412314195541,0.5072323168184126,0.38081623492411565,0.681557313313851,4,Ours,4,4,4,3,3,3,3,2,2,1,1,1,1,2,0.14493069287628327
0.2275308254713795,0.9717998664031886,0.6861724926482311,0.6726796393591781,0.5146060310395871,0.9442461009678222,4,LDA,4,4,4,3,3,3,3,3,3,3,2,2,2,2,0.04445718354654715
0.02196315190778897,0.3753514078251483,0.13950484785758527,0.0803524158487019,0.04442628359430775,0.17543098011197938,4,SLDA,2,1,1,1,1,1,0,0,0,0,0,0,0,2,0.04093245609592283
0.021691020188108492,0.8894063476734035,0.5640697257876401,0.6725907676445243,0.47457246500366607,0.7620880284284984,4,tLDA,3,3,3,3,3,3,3,3,3,3,2,1,0,2,0.1632618763501307
0.003957589381367271,0.9960231184830702,0.5463708402843376,0.5861734102417547,0.2221933109135894,0.9235067724019064,5,Ours,4,4,4,3,3,3,3,3,3,2,2,2,2,2,0.1614572333540301
0.2222429948265373,0.9953847170139912,0.6693771286730354,0.4995763684300411,0.5588491464889694,0.9708324166056379,5,LDA,5,5,5,4,4,4,4,4,4,2,2,2,2,2,0.0633927540628149
0.011861117935051544,0.1954116178074556,0.08747561074132779,0.08492825343361732,0.04204195161205913,0.10313511291845531,5,SLDA,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0.030774459339273287
0.2405811751097131,0.8632291014197814,0.6211704025187574,0.8152103407332587,0.3550995018371983,0.8317318934938356,5,tLDA,5,5,5,4,4,4,3,3,3,3,3,3,0,2,0.18268885468391458
0.005598760057876403,0.9960921834868072,0.59491788221949915,0.7195703005889698,0.3194040366594095,0.8868879250808542,6,Ours,5,5,5,4,4,4,4,4,4,4,3,3,2,2,0.16448095326921972
0.22191430936972506,0.9991700534979201,0.6851710567852181,0.5972562522960863,0.5850627670165673,0.8851374640700937,6,LDA,6,6,6,5,5,5,5,5,5,4,3,2,2,2,0.0962519711438536
0.01135613260493867,0.39299621243589217,0.11695904413517795,0.07143970371378003,0.034522971180196364,0.11708876493370127,6,SLDA,2,1,1,1,1,1,0,0,0,0,0,0,0,2,0.018497960032868677
0.1801792110449652,0.9909286608651419,0.592054810187703,0.627920846652997,0.29767912504496724,0.8603157702141189,6,tLDA,6,6,4,4,4,4,4,4,4,4,2,2,2,2,0.09685916658972792
0.005568801376260467,0.9961013023228802,0.5349191279601199,0.6147777838635631,0.1971478359270793,0.8668451681519884,7,Ours,6,6,5,4,4,4,4,4,4,4,3,3,2,2,0.13211635782943287
0.22099630293950062,0.9843670999736768,0.6025727809933845,0.5132972537858291,0.28174338885340966,0.9179310162739329,7,LDA,7,7,7,6,4,4,4,4,4,4,3,3,2,2,0.11254757677934543
0.02323031796865472,0.4007788335232355,0.12736351127994527,0.03489281963085578,0.02361029517989739,0.1927110087385381,7,SLDA,3,2,2,2,1,1,1,0,0,0,0,0,0,2,0.017961817814735926
0.03518618057474471,0.9537238499966874,0.603136530269857,0.7996162386037333,0.31554205543874103,0.901172665918176,7,tLDA,6,5,5,5,5,5,5,5,5,4,4,3,2,2,0.11586383563888912
0.0034000639470571784,0.9969591300601834,0.493890852006336,0.38043240933634753,0.22191171730284984,0.8699526164333604,8,Ours,7,7,6,5,5,5,4,3,3,3,3,3,2,2,0.11006914576006886
6.389089829127913e-5,0.9778330895095525,0.5641730687031061,0.5215995503836746,0.2927539507363538,0.8461744761891601,8,LDA,7,7,7,6,6,5,5,5,5,4,4,3,2,2,0.08393584382445463
0.010099881425853247,0.30470227576552794,0.07064887624126756,0.04270552357020852,0.025368012677699493,0.05820447091292347,8,SLDA,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0.028506733179213616
0.017636052711108165,0.9681715625747741,0.5344326879045481,0.49255805685723386,0.37120523152492935,0.7321563729274385,8,tLDA,7,7,7,7,7,6,4,4,4,3,2,2,2,2,0.18123950138087772
0.004419464970930409,0.9972449775149698,0.5856131598079365,0.783419878680632,0.2194028933517356,0.8427309980746953,9,Ours,8,8,7,6,6,6,6,6,6,5,5,3,1,2,0.14302472406364786
6.960767546870197e-5,0.9992284729911729,0.5539001583998305,0.5858978922115767,0.23422653906154411,0.834625693831992,9,LDA,7,7,7,6,6,6,6,6,6,5,3,3,2,2,0.0869635223998583
0.013366049817116152,0.1887298807216978,0.05979568542746444,0.04846159357462676,0.018723816726604524,0.07024926927954171,9,SLDA,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.01651489584112555
0.16488598365516716,0.9986671005623721,0.6499878319998897,0.7468264446493527,0.45637536162187264,0.8167590199309374,9,tLDA,9,9,8,8,8,8,7,7,6,6,5,3,1,2,0.1746191432926399
0.00875269381293962,0.9969276740717021,0.5382777442669221,0.6777558215545572,0.18554508866106378,0.865356775275682,10,Ours,8,8,7,6,6,6,6,6,6,5,5,5,1,2,0.1313917130768608
0.0018125203986845446,0.9988576029812448,0.5155613612060945,0.3611286652135319,0.21691955760080883,0.8744397424971493,10,LDA,9,8,7,7,6,5,5,5,5,5,3,3,3,2,0.06488788485399555
0.0021455340700154866,0.3251801317130952,0.07181230075916892,0.04725397061624741,0.01677357575054924,0.06338986228192744,10,SLDA,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0.011933449933220354
0.060656322218788514,0.8174400523313727,0.45177683230671195,0.4501436354152401,0.19474078562125924,0.6782825741178199,10,tLDA,9,9,7,7,6,6,6,6,4,4,2,1,0,2,0.14099617707414408
0.016692996768776353,0.996781849413755,0.5727140116527982,0.6618798752028242,0.3878670004139668,0.80439257418479,11,Ours,9,9,9,8,8,8,8,8,8,7,5,3,1,2,0.15357202243561216
0.027366130906968846,0.9991734652207422,0.6258214715654011,0.618809449179867,0.358265776049123,0.8998422632633438,11,LDA,10,10,9,8,8,8,8,8,7,7,7,4,3,2,0.1007459351395636
0.004542143284782155,0.22792175234218795,0.06336829869171333,0.04242766614658131,0.013961829357210541,0.08840740776907335,11,SLDA,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0.013961887885418729
0.25178239532645613,0.9923621702317206,0.5685508584997259,0.4762964871591853,0.3310737988302382,0.8181771091688312,11,tLDA,11,11,11,11,8,8,6,6,5,5,4,4,2,2,0.18501366928803406
0.01549979144379118,0.9982477874726363,0.5750530548656492,0.627132712207919,0.41284797831310793,0.8639819653580568,12,Ours,10,10,9,9,9,9,9,9,8,7,4,4,2,2,0.17375178634429717
0.14938302894788788,0.9991963068696325,0.687258481136733,0.6676187041329715,0.4925856812528382,0.9467547063131103,12,LDA,12,11,11,10,9,9,9,9,9,8,6,6,5,2,0.09881520770153997
2.798137448176927e-4,0.40921738643750843,0.10372999415831544,0.03819177290089855,0.02222062974814315,0.13859937927538932,12,SLDA,4,2,2,2,2,2,1,0,0,0,0,0,0,2,0.013425912363598039
0.047437263775091706,0.9987681326875548,0.5436074485531801,0.616490413634107,0.2548990641176714,0.797912932228253,12,tLDA,10,9,9,9,9,8,8,7,7,6,5,3,2,2,0.13963733544291967
0.018596245029024662,0.9983324505043059,0.5672062077874158,0.5900028657844537,0.4256993410411442,0.8946615984847993,13,Ours,11,11,10,10,10,10,10,8,8,6,4,4,3,2,0.17354833386608096
0.0031945912917586182,0.9996622476989572,0.5583937461092523,0.49450919069922233,0.21252568134194103,0.9473200305010241,13,LDA,12,11,10,8,8,8,8,8,8,6,5,5,4,2,0.09467835226930567
0.0014829463718779043,0.4279662487672588,0.15748076436348904,0.12453398642829028,0.03727096708352116,0.2580496259231222,13,SLDA,7,6,6,4,2,1,1,0,0,0,0,0,0,2,0.014914405651649471
0.029987905420069544,0.949089449627153,0.6182782989096031,0.765663794840311,0.2976950924176472,0.8799387177383945,13,tLDA,12,11,10,10,9,9,9,9,9,9,8,5,2,2,0.16402882374501007
0.010340175596844917,0.9976518845500689,0.5914727009644587,0.7445060270067902,0.32223148034596266,0.8528446220448664,14,Ours,11,11,11,11,11,9,9,9,9,9,8,6,2,2,0.16526801415763107
0.009877037227458352,0.999642006372951,0.579203544744173,0.5577576128965258,0.2210000347742715,0.9270140506345111,14,LDA,12,11,10,10,10,10,10,9,9,8,6,5,4,2,0.11588425956967552
3.170553463898292e-5,0.6726367085648933,0.10867723033958294,0.03737361153818859,0.005952295748775633,0.08615749226161097,14,SLDA,3,3,3,2,1,1,1,1,1,1,0,0,0,2,0.008987977045712843
0.06343728125243983,0.997127441323814,0.538573391334162,0.4407275860946748,0.32997636618649817,0.8292468848315446,14,tLDA,13,12,12,12,12,10,7,7,7,6,5,4,2,2,0.16770969680838835
0.0069824103064805776,0.9974890723198335,0.583097887803625,0.7351407271165047,0.3516263640520534,0.8408313602016279,15,Ours,13,13,13,12,12,11,10,10,9,9,8,5,1,2,0.16744495942775636
0.03548409544051965,0.9995310344351104,0.6533551567932853,0.6365034650368051,0.4498417795470443,0.9209935686415855,15,LDA,14,14,13,13,13,12,12,11,10,9,8,6,5,2,0.08349059614957886
6.47257711374053e-6,0.7118716025940522,0.10413434461267233,0.05308069554296124,0.018510243065344486,0.08878659646661466,15,SLDA,3,3,1,1,1,1,1,1,1,1,1,0,0,2,0.011008338704391983
0.07071100326900641,0.9989387415357999,0.6041436745742933,0.6505751831139649,0.40622011469846736,0.8711339162619605,15,tLDA,14,14,12,12,12,12,11,11,10,10,6,5,2,2,0.16846383088406874
0.04768677950648035,0.9975971093134653,0.568642401641957,0.5953705561524805,0.33186747391541827,0.847869968563851,16,Ours,14,14,13,13,13,11,11,10,10,8,7,6,1,2,0.14785045803371585
0.035312824104423296,0.9995036640170242,0.6579529363549492,0.5397906043796281,0.47411535311382186,0.9102849738261946,16,LDA,15,15,15,14,14,13,13,13,11,10,7,7,5,2,0.09046001332542689
2.59588269525277e-4,0.55046634534353,0.09560706257563138,0.06530611806613963,0.010344500390695417,0.11223394176717086,16,SLDA,5,3,1,1,1,1,1,1,1,0,0,0,0,2,0.009198315858922853
0.03259035407231465,0.8961225692588404,0.5840152655951035,0.6714941386934694,0.4486555199534032,0.7971033923075769,16,tLDA,14,14,13,13,13,13,13,11,10,10,7,4,0,2,0.18409922027647915
0.23255569229915896,0.9929120948342787,0.7275978700386053,0.9573258229823782,0.5949407576407686,0.9751189589083284,3,Ours,3,3,3,2,2,2,2,2,2,2,2,2,2,3,0.07588692452410917
0.4472053224805114,0.9044438745670065,0.7399601620657829,0.7682312891498306,0.6577183058151711,0.8863375818584186,3,LDA,3,3,3,3,3,3,3,2,2,2,2,2,1,3,0.08759137114223907
0.023006846841521524,0.17529042336039968,0.11765558665259546,0.15466948975586517,0.08883816829869334,0.1649799565581324,3,SLDA,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0.03956018745438048
0.28760581655592876,0.7471148972228545,0.4852712524991176,0.42109304371856954,0.3543494301372492,0.584103970470712,3,tLDA,3,3,3,3,2,2,2,1,1,1,1,0,0,3,0.22388086881762215
0.024619577381017884,0.9929921906772975,0.56874931278159,0.6286927415340222,0.22039679605175305,0.9770452582638592,4,Ours,3,3,3,3,2,2,2,2,2,2,2,2,2,3,0.062307426134496136
0.5846225456711461,0.9307264373943288,0.8247737079955426,0.7918729244583476,0.8034520879199215,0.9131945445339688,4,LDA,4,4,4,4,4,4,4,4,4,3,3,3,2,3,0.0875684125962884
0.023977882362271774,0.09753783258660621,0.06551006151379749,0.07026226555315598,0.05705458459947771,0.07871774246747576,4,SLDA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.04212549067484745
0.45609175033722127,0.9918562332567066,0.7169482798723569,0.7099225679477499,0.5247656763974131,0.9021051714226936,4,tLDA,4,4,4,4,4,4,4,4,3,2,2,2,1,3,0.14884487615618094
0.001104344837653285,0.9946398158338278,0.620433157017306,0.8369376932042282,0.28465356298951566,0.9848303682213048,5,Ours,4,4,4,4,3,3,3,3,3,3,3,3,2,3,0.12014508695224746
0.21544530676028478,0.9968758399042027,0.6529962242540103,0.7556957807903939,0.2613115288898852,0.9356526649252848,5,LDA,5,5,5,4,3,3,3,3,3,3,3,3,2,3,0.07147379336765983
0.01104680086630246,0.15515597329575792,0.0917433847704974,0.07708287982919997,0.06824866049200051,0.14718260936922617,5,SLDA,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.041099934678816084
0.4622378504986509,0.9943039280192181,0.7285611591598954,0.6743069280089654,0.5673830183824518,0.9445740708901906,5,tLDA,5,5,5,5,5,5,5,5,4,3,2,2,2,3,0.09256250853145331
0.0011062280665931465,0.9948125678718026,0.6175218652001389,0.8167281939717171,0.26255187283652176,0.9526292296385892,6,Ours,4,4,4,4,4,4,4,4,4,4,4,3,2,3,0.13953479813120218
0.01951374755563574,0.9995715307732348,0.5635459508929935,0.5127645458737025,0.34809229147175214,0.8107859829263632,6,LDA,5,5,5,5,5,4,4,4,3,3,3,2,1,3,0.10127058315637605
0.00803062454497354,0.39456373270498407,0.16674827340173412,0.14527838688653716,0.06192409439301278,0.2412189810907854,6,SLDA,4,3,2,2,1,1,0,0,0,0,0,0,0,3,0.029710232529367036
0.016782061707195633,0.9219950229137961,0.4490427726815986,0.4003101864457428,0.23178411384404232,0.6845153633116646,6,tLDA,5,5,4,4,4,3,3,3,2,2,2,1,1,3,0.08649228942303779
0.0014734067816542583,0.9964839846319007,0.5420543417002756,0.6880422553889546,0.12428988673368678,0.9299004858160229,7,Ours,6,4,4,4,4,4,4,4,4,4,3,3,2,3,0.14492155277350843
0.002409881426719948,0.9994237776732358,0.70859459205049,0.8568265677074471,0.5138458364181584,0.9869051223548553,7,LDA,6,6,6,6,6,6,5,5,5,5,4,4,4,3,0.040514302942260064
0.0024206857233864286,0.38776515964837555,0.12453282995570485,0.07358682125176869,0.04963194678659334,0.15434662474660826,7,SLDA,2,2,2,1,1,1,0,0,0,0,0,0,0,3,0.024158973782451475
0.19231278293457607,0.776750661454341,0.5203971163736589,0.63886584566318,0.32701263684368775,0.6904126254380698,7,tLDA,7,7,5,5,5,5,5,5,4,4,2,0,0,3,0.21394309663537012
0.0050311860186322875,0.9966056904365316,0.5343752151648555,0.6944019710521563,0.049042710924864966,0.8509947564197531,8,Ours,5,5,5,5,5,5,5,5,5,5,4,3,2,3,0.15022791742874966
0.0017945332394231506,0.9995317669983116,0.6173223769946115,0.6177795209693724,0.37300326756276564,0.9480697027248658,8,LDA,7,6,6,6,6,6,6,6,5,4,4,4,3,3,0.05772455952240103
0.0018007341476587871,0.11609125168031986,0.05130272665995331,0.04207022722395112,0.019151255945340364,0.0815934807750289,8,SLDA,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.016587172150289684
0.013140026141529981,0.987566116614765,0.36615089316651095,0.19602993101201943,0.06432602739630404,0.7037583614922452,8,tLDA,4,4,4,4,3,3,3,3,3,3,2,1,1,3,0.11623107363925847
6.878735423986898e-5,0.9967344992515541,0.5387046882364216,0.7422312800782122,0.07663337913307545,0.8109771267224954,9,Ours,6,6,6,6,6,6,6,5,5,5,5,3,2,3,0.13499015111646928
0.005269368107118739,0.9940355700828604,0.5867222183699158,0.701703009651617,0.16240229074634255,0.9232875711319188,9,LDA,7,7,6,6,6,6,6,6,6,5,5,5,3,3,0.06877609034856375
0.014003448296494803,0.15319578337727305,0.046895112639367756,0.042554757601171944,0.02072077532762861,0.05035351551528328,9,SLDA,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.010839769611825329
0.057962438397721146,0.995076790133571,0.641076932563366,0.7136958049991947,0.5618038629836684,0.8596686771362861,9,tLDA,8,8,8,7,7,7,7,7,7,5,5,4,2,3,0.19038846123393827
