min,max,mean,median,q25,q75,k,method,res1,res15,res2,res2.5,res3,res3.5,res45,res4,res5,res6,res7,res8,res9,removed_group,off_diag
0.3607181614849368,0.9928210698426531,0.7756339462003186,0.8385154635005092,0.7729669133529101,0.9131481228205837,5,LDA,5,5,5,5,5,5,4,4,4,4,4,3,2,3,0.05503058079786969
0.062039926443649335,0.9984291547716347,0.7991430711602892,0.9551824579216626,0.8572272982996398,0.9883822530885358,6,Ours,5,5,5,5,5,5,5,5,5,5,5,5,4,3,0.1474412039271204
0.7896126438023429,0.9996298411555787,0.8468794192905662,0.8195418514409762,0.7950355074537175,0.8544481641944133,6,LDA,6,6,6,6,6,6,6,6,6,6,6,4,1,3,0.07032118655051121
0.007562669825229435,0.9984666718007572,0.7634222576205851,0.942556458257318,0.7270636000413933,0.9706214016890025,7,Ours,6,6,6,6,6,6,6,6,6,5,5,5,5,3,0.13204584092398924
0.006026470283951404,0.9946503320545114,0.7201515443082017,0.8361515761458431,0.7277908706209334,0.8743253452156197,7,LDA,6,6,6,6,6,6,6,6,6,6,5,5,2,3,0.063392442772741
0.09639200612312263,0.9985149703436877,0.776908002382949,0.922066571579206,0.6812035808562041,0.9632864163393741,8,Ours,7,7,7,7,7,7,7,7,7,7,5,5,4,3,0.10888518443013283
0.0808483622843815,0.994252246673799,0.7598894377436551,0.8436041799091847,0.7911022522337805,0.904523873056438,8,LDA,7,7,7,7,7,7,7,7,7,7,6,6,2,3,0.045240522264042245
0.07651183898702664,0.9994008059856879,0.6011843298648015,0.5019123808800893,0.4042214095269392,0.952419356904138,9,Ours,7,7,7,7,7,7,7,6,5,4,4,4,4,3,0.0959057172792863
0.08037385900538972,0.9996929198200224,0.6466830738283919,0.7567774590652485,0.4253480324328679,0.9094182387309534,9,LDA,8,8,8,7,7,7,7,6,6,6,5,3,3,3,0.07971471966636284
0.07782892234309699,0.9985239368401964,0.6243750916690759,0.7731285795541054,0.215948158408471,0.943359169420841,10,Ours,8,7,7,7,7,7,7,7,7,6,5,5,5,3,0.11942907090972572
0.025157025771809272,0.9992628391577743,0.7171508337887001,0.8223902979814575,0.7002911885900984,0.9495840233155036,10,LDA,9,9,9,8,8,8,8,8,8,8,7,5,5,3,0.05931504940089621
0.07641174804976106,0.9984305313645025,0.6467287074647226,0.6630160444885401,0.5524116340376908,0.8369862517383275,11,Ours,10,10,10,9,9,9,9,9,9,7,5,4,2,3,0.22786389626561904
0.005730542996343277,0.999782292379384,0.6400856280914673,0.703519981897178,0.5551030599924169,0.8407018274966357,11,LDA,10,9,9,9,9,9,9,9,8,8,6,5,2,3,0.0778944006777357
3.0948585402498525e-4,0.9986076758531476,0.6326885850603737,0.7763372464625178,0.3512491858737442,0.8586257741044574,12,Ours,11,10,9,9,9,9,9,8,8,8,8,5,3,3,0.1956995683894164
0.001672776730057024,0.9997888093565,0.6305296236052151,0.7543964232174272,0.44818290178083026,0.8273533538007566,12,LDA,10,10,10,10,10,10,9,9,8,8,7,6,2,3,0.08259625611530765
0.0523230142054224,0.9986362100728315,0.6444425666772642,0.7865793662503556,0.3142461832171083,0.8175715517024021,13,Ours,12,12,12,11,10,9,9,9,9,9,8,4,3,3,0.21712264149632246
0.06050761178388479,0.9996070711250538,0.7381010602937371,0.9028624704055228,0.6513573140678443,0.9904891751754005,13,LDA,11,11,11,11,11,11,11,11,11,10,8,8,7,3,0.08470455647464901
0.022390177721475425,0.99852714861938,0.6135671460507216,0.7878376889824821,0.2859511297782146,0.8257279641366204,14,Ours,12,12,10,10,10,10,10,10,10,9,9,6,2,3,0.16227133633202054
0.0788226758375347,0.999692126275067,0.6642893509919221,0.6963598092768886,0.48244947687802847,0.9523573181667879,14,LDA,13,13,12,12,12,11,11,11,10,9,7,5,5,3,0.07509910460474266
0.013294469824044782,0.9979642881441275,0.5920709187328149,0.6511666106026236,0.32397672775607805,0.8271267116253387,15,Ours,13,13,11,11,11,11,11,11,10,10,7,5,2,3,0.19827858525432412
0.0036299004735794787,0.9998419151518776,0.7354948013563016,0.7946279882431905,0.5719876058494284,0.9777364275845493,15,LDA,14,14,13,13,13,13,13,13,13,10,10,7,7,3,0.08858253402460448
0.0066246465476256,0.9985231542058797,0.5656631828579569,0.7197217094560691,0.2074266527726336,0.8599499522311809,16,Ours,13,13,13,11,11,11,10,10,10,9,8,6,2,3,0.14075029094006236
0.001932088507407265,0.999837789380519,0.7540788564442457,0.83540885408448,0.7502825920330224,0.9771404256920613,16,LDA,14,14,14,14,14,14,14,13,13,13,13,9,7,3,0.08351293173809665
0.3120752929996347,0.9931513924942644,0.7642001896042458,0.9873738833188385,0.6497245881592366,0.9902626379065514,3,Ours,3,3,3,3,3,2,2,2,2,2,2,2,2,4,0.08675503164523324
0.011988023638951,0.9867571112819892,0.6061016764390675,0.8195598943962623,0.41577395901760666,0.9031585028391258,3,LDA,2,2,2,2,2,2,2,2,2,2,2,2,1,4,0.14136503148849525
6.218479121596204e-4,0.9921762038086647,0.7027644802913144,0.9091299347222168,0.6209775960592075,0.9909168189543238,4,Ours,3,3,3,3,3,3,3,3,3,3,3,3,2,4,0.11632300137105545
0.21622777484575434,0.9955593136820882,0.7746269114281409,0.9433602785923605,0.7282774191804481,0.9897097708400533,4,LDA,4,4,4,3,3,3,3,3,3,3,3,3,2,4,0.08873603340617268
0.006126808641980009,0.9913901997639232,0.7567676355308703,0.9406152621700357,0.8553036382753652,0.9904022688030477,5,Ours,4,4,4,4,4,4,4,4,4,4,4,4,3,4,0.15819995598448372
0.34817636395292145,0.9914727590466358,0.806863836840491,0.9446388221554383,0.7978576800503476,0.9521735589971121,5,LDA,5,5,5,5,5,4,4,4,4,4,4,3,3,4,0.06237879635090167
0.022247461622696717,0.990377954695147,0.7357867212922382,0.871018755972961,0.6979719975163259,0.9825804300874024,6,Ours,5,5,5,5,5,5,5,5,5,5,4,3,3,4,0.1946742821686794
0.3440639308360074,0.9989928119437392,0.7239641137307571,0.7767228336464607,0.5552971279533931,0.9185259931037429,6,LDA,6,6,6,6,6,5,5,5,4,4,4,2,2,4,0.07311170895002762
0.018333337149801565,0.9964877292976131,0.8050351515350304,0.9072744162087714,0.8952118501593427,0.9613634388851705,7,Ours,6,6,6,6,6,6,6,6,6,6,6,6,5,4,0.13483657072429597
0.038197963288444846,0.9943212396098174,0.5941036948656104,0.683946374845051,0.2879148054079039,0.9332153377500758,7,LDA,6,5,5,5,5,5,5,4,4,4,3,3,3,4,0.08711624375539297
0.00894574290095845,0.9977503787014516,0.7357315310858771,0.9438040298039565,0.7094454998107497,0.9911741774284124,8,Ours,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0.1320510137602245
0.004765749574960543,0.9962599233661149,0.6653325906522064,0.8493033817161796,0.5222108516595139,0.9010901683396955,8,LDA,7,6,6,6,6,6,6,6,6,6,5,5,2,4,0.0631091439455891
0.020192022561763202,0.9976994511464,0.7845420896629347,0.9133448488764215,0.6673774042818765,0.9903676525563309,9,Ours,8,8,8,8,8,8,8,8,8,8,6,6,6,4,0.13852186804850106
0.05326353191630241,0.9969122523771352,0.7872428364609982,0.9019367422002236,0.8403817551359186,0.94560426427315,9,LDA,8,8,8,8,8,8,8,8,8,7,7,7,5,4,0.060303452069480526
0.038225016238661674,0.9971644869075659,0.6955713004508226,0.8292274821578451,0.641327527266359,0.9741927780668791,10,Ours,8,8,8,8,8,8,8,8,8,8,6,6,4,4,0.13285240701981935
0.004415478956187898,0.9993708564500448,0.6998142069200037,0.802997419361965,0.5147689951315102,0.9743809584671366,10,LDA,9,9,9,9,8,8,8,7,7,7,7,5,4,4,0.04143184466227819
0.0789250034687881,0.9958364681809845,0.6684693383435555,0.7581274198114404,0.49185888251949783,0.9587897275484414,11,Ours,10,9,9,9,9,9,8,8,8,8,6,5,4,4,0.13470513544767732
0.10445866619918744,0.9998263674818746,0.7601876151449559,0.90765932491328,0.7531347273614503,0.9505965865978798,11,LDA,11,9,9,9,9,9,9,9,9,9,8,8,7,4,0.07984019056024702
0.006441038245514757,0.995491408960704,0.6624211442852601,0.773348957041726,0.5593986929750765,0.8841678533771986,12,Ours,11,10,10,10,10,10,9,9,9,9,7,6,2,4,0.1622401343477282
0.001134088505841515,0.999860136556029,0.7025100236123915,0.8782371449216371,0.5912825847522392,0.9675898184411419,12,LDA,10,10,10,9,9,9,9,9,9,9,9,8,5,4,0.07404211979834868
0.005735850796821868,0.996901417100648,0.613301701494187,0.6740950021124459,0.3966781979404494,0.9008685610827396,13,Ours,11,11,11,10,10,10,9,9,9,8,6,5,4,4,0.15361621637717698
0.09422915158270875,0.9995198140985558,0.7764148700015793,0.9031427241339492,0.7465775408077795,0.9922322872272067,13,LDA,12,12,12,12,12,12,12,11,11,10,10,8,7,4,0.09358498371835497
0.056644777183976223,0.9964027221923105,0.6300527885466468,0.6705768857440813,0.45805617788356207,0.9127537733382628,14,Ours,12,12,12,12,12,11,11,11,9,7,7,6,4,4,0.18839753624117214
0.0026545026813992044,0.9999585702105624,0.710393444143399,0.8825438449739667,0.4628215925399991,0.9809266880372558,14,LDA,12,12,12,12,12,10,10,10,10,10,10,10,6,4,0.06683108921115954
1.1997811562651048e-9,0.9956356165969698,0.599192464178185,0.6321386787050656,0.40719866311861785,0.8491658257913799,15,Ours,13,13,13,12,12,12,11,10,10,9,6,5,3,4,0.16579177439153409
8.094036435619165e-4,0.9999802266507138,0.6098225339950297,0.7645631111980493,0.24554111152096592,0.9228996994536297,15,LDA,11,11,11,11,11,11,11,10,10,10,9,6,5,4,0.07140196884005981
5.540030815505693e-8,0.995269986023245,0.585898879291167,0.6570040738989489,0.3874042793688679,0.806834529771303,16,Ours,14,14,13,13,13,13,11,10,10,9,7,4,3,4,0.15187932759815645
9.720164739606332e-4,0.999978305926419,0.7249059430978875,0.8780410904016682,0.597965595682794,0.9847865325837314,16,LDA,14,14,13,13,12,12,12,12,12,12,12,11,7,4,0.06113040439575688
0.2352908303446863,0.9947759990971717,0.7410848134788626,0.9931876109947296,0.6142392206697079,0.9939818050459507,3,Ours,3,3,3,2,2,2,2,2,2,2,2,2,2,5,0.07680498761283301
0.05957039323642114,0.9284610466109103,0.6228565681745929,0.8805382646764471,0.4700543289564341,0.9044996556436787,3,LDA,2,2,2,2,2,2,2,2,2,2,2,2,1,5,0.0777791398956108
0.4751452631184789,0.9956763099831497,0.8603165687726446,0.9852223509944749,0.8533164250250697,0.9922224947420499,4,Ours,4,4,4,4,4,4,4,4,3,3,3,3,3,5,0.10993537471007397
0.23573893128848175,0.934085402340077,0.6456429132456482,0.7063736596770169,0.4551429410819364,0.8968736318407285,4,LDA,4,4,4,3,3,3,3,3,3,2,2,2,1,5,0.10271272394096982
